net_worth,net_xp,team_winrate_avg,score,net_barracks,duration,radiant_win
-7606.450000000012,-4441.349999999977,-0.2186377845429206,2,0,3063,False
5257.400000000023,5094.8000000000175,0.5166952460356313,5,0,3252,True
23451.15,50200.63333333333,2.7666410477779877,31,2,1979,True
26998.933333333334,33966.40000000001,-0.2933990599938312,45,4,1633,True
-23123.5,-27209.40000000001,-1.8028977099192645,-4,-4,2694,False
56246.25,48274.16666666666,-0.10399662871537174,30,6,1325,True
23087.98333333333,30737.78333333334,-1.4936043153794003,29,4,1663,True
-6275.0,-18908.666666666657,-0.9700870064654623,-18,-3,2510,False
4754.516666666663,19247.199999999983,0.7808646839286766,9,0,3437,True
-3827.8333333333576,-12294.099999999977,4.150472496189785,-23,5,2702,False
-7673.399999999994,-36735.29999999999,-0.15894440876838445,-10,-2,1323,False
-20580.33333333333,-29415.683333333334,-0.2517117845040957,-24,-6,2129,False
2085.050000000003,858.5499999999884,-0.608651349393206,-8,-1,2453,True
-26593.96666666666,-37098.16666666666,0.42280534047757357,-17,-6,2501,False
-33222.7,-13013.5,0.1941470388855251,-21,-6,3062,False
-2462.5,-11229.0,-2.2097279481149883,-6,-5,2955,False
19674.75,24586.5,1.474326120828323,8,6,1665,True
-41551.59999999999,-25092.233333333337,-2.7848366394774544,-16,-6,2846,False
24597.083333333314,-31277.133333333302,0.3517714571759214,-13,0,3107,False
16808.449999999997,15440.833333333328,-1.160231786091714,4,6,2647,True
14937.449999999997,26665.199999999997,-0.12331331828135461,16,1,2469,True
-36078.700000000004,-23361.799999999996,-0.28598433282867575,-35,-6,1554,False
-27387.98333333333,-28144.38333333333,-1.5073796956183045,-20,-6,1891,False
42416.40000000001,36661.18333333332,0.29120043142461327,32,6,2719,True
21422.01666666667,41305.84999999998,1.3738099792588798,18,5,2251,True
-17553.93333333335,-1176.7999999999884,0.948860874839859,-15,2,2942,True
-11341.25,-16178.75,-0.42451305073229406,-4,0,3225,True
-23797.533333333326,-25301.466666666704,1.9376542575637856,-18,-4,2654,False
29068.0,34971.73333333332,-0.4103369529044585,29,6,1352,True
39279.20000000001,16587.5,1.0972079443820846,20,4,1327,True
31078.4,36531.2,2.608663280062615,36,6,1536,True
10802.0,7119.5,-0.5986638314542887,4,0,2946,True
-40026.25,-34081.25,-1.682300002317291,-19,-6,3075,False
37074.36666666667,32113.016666666663,-2.056139480813613,25,6,1481,True
-4772.5,-21082.0,-0.6686412835939137,-15,-6,2490,False
23928.600000000006,37886.94999999998,-0.8907733776780091,27,4,2099,True
-928.0,6929.06666666668,-0.13754510278145204,13,0,3712,True
24055.5,41396.0,-1.7857631241820755,23,5,2370,True
-23347.683333333334,-17618.766666666666,-0.9366523121401684,-16,-2,1127,False
-26165.54999999999,-47316.44999999995,-1.3383757883442726,-24,-4,2979,False
22097.69999999999,25238.199999999997,3.568446041670903,11,6,1713,True
35433.0,33147.0,-0.6092784856189084,13,4,1905,True
18806.950000000004,29190.816666666666,-1.8476955170388365,28,4,1657,True
-13397.399999999994,1433.4666666666453,1.2304597859808766,9,-2,3308,False
20995.333333333336,28575.46666666666,1.72751403941853,25,2,1636,True
28126.0,31262.0,-1.0614873284438673,24,4,1470,True
-3733.999999999971,-5663.233333333366,0.14746215694070486,-2,4,3734,True
-36831.60000000001,-56309.84999999999,-3.0346967359305737,-30,-6,2361,False
-24362.59999999999,-39213.466666666674,-2.22202447936899,-32,-6,2692,False
-11954.799999999974,6969.599999999977,0.12022703936486323,2,-6,2904,False
-23783.899999999994,-4158.93333333332,-0.6504929195033213,-7,-4,1114,False
17496.0,907.1999999999825,-0.8200992534726979,8,3,2592,True
-22919.399999999994,2122.166666666686,-0.43840026549855793,-9,-6,3638,False
8849.633333333346,14018.116666666669,1.0796410748326437,11,6,2231,True
-14396.0,7076.0,2.930570286719629,7,-3,3660,False
-26768.93333333332,-27279.916666666657,4.231117317225937,-16,-2,989,False
-5217.399999999994,-10297.5,-1.9730621618806268,-18,-6,2746,False
24973.31666666665,11949.366666666654,-1.1735400506223215,9,4,2579,True
17846.1,14909.400000000009,-2.855953561668663,15,2,1506,True
-10461.849999999991,-36107.04999999999,1.1672817325504425,-6,-4,1491,False
28779.91666666668,30695.916666666686,2.8881904714714537,31,6,2395,True
-36451.1,-42707.93333333332,-2.061972149668428,-16,-6,2422,False
-14653.999999999993,-7822.6500000000015,-2.931572483265896,-8,-4,1293,False
26491.5,30363.0,1.2732914094390466,10,6,2610,True
27922.200000000004,28994.800000000003,-2.859702067174986,22,6,2076,True
33837.29999999999,30673.649999999994,0.23296013944752048,13,6,2751,True
-22774.666666666657,-42761.40000000001,-2.685440163912027,-24,-6,2356,False
-5683.666666666686,-7947.5,-0.7366681242114126,6,-6,2890,False
13630.0,9400.0,-0.36661530510914986,20,2,2820,True
21243.73333333333,15863.466666666667,1.487851772640191,34,6,1664,True
-29964.0,-24288.0,1.2430787182304286,-16,-6,1320,False
-13548.600000000006,-22999.16666666667,0.5696760005893609,-4,0,2509,False
-5622.5,-24393.0,0.9423297277702574,-11,-4,2595,False
-23149.399999999994,-65603.59999999998,1.6489542941016992,-23,-2,1636,False
27371.399999999994,12365.149999999994,-0.37246665479927543,21,6,2401,True
2009.7000000000025,3697.5,1.4211976705249967,3,0,522,True
28742.100000000006,35493.6,3.3977042453344666,17,4,1929,True
-16268.0,-10063.75,-0.23959395139549855,-5,-2,1245,False
-16283.96666666666,-10751.016666666692,-1.6533046234728843,-13,-6,2699,False
20310.25,24180.5,1.0955287295313454,29,6,2055,True
-12740.0,40348.0,-0.32008109555903985,7,-6,1680,False
30648.449999999983,39718.23333333334,3.740128373125877,37,6,2023,True
-42696.933333333305,-25493.79999999999,3.565794270307343,-24,-6,3109,False
-11066.883333333331,-6432.966666666645,-2.1954620892576955,-9,-2,3271,False
10591.666666666672,16688.333333333343,-1.270110528633495,16,2,3100,True
37280.1,25246.65000000001,2.541668260398872,27,6,1573,True
27348.199999999997,21253.0,0.23907604318336695,7,4,2406,True
28413.266666666677,29722.81666666665,-2.0078612767632364,23,6,2381,True
-13087.0,-19725.333333333343,-0.23931508508464105,-16,-4,2845,False
21527.5,23739.5,0.8428203991013774,15,4,2370,True
30313.350000000006,37951.64999999998,1.0683289994089407,19,4,1107,True
27246.949999999997,37091.8,1.602480562011138,15,6,2451,True
-37269.76666666666,-9514.566666666651,-1.6719405015248583,-13,-6,3154,False
12105.78333333334,20451.75,2.0628449370754396,17,6,2479,True
31080.18333333335,49992.34999999998,2.7408073376570883,23,4,2141,True
16665.0,10131.0,-3.1650516847101997,12,2,1980,True
25635.94999999999,34192.30000000002,-0.8116780592890862,13,2,993,True
-8407.0,-11589.650000000052,-1.858857018710033,-8,0,3603,False
-46546.000000000015,-17833.99999999997,2.012375282041063,-9,-6,1480,False
30719.69999999999,27702.300000000003,2.11864698546529,15,6,1926,True
-32596.933333333334,-36278.566666666666,-1.4593930248436635,-20,-6,2482,False
-5523.049999999996,-4260.0999999999985,-2.3372980646729786,-1,-1,1131,False
-4157.099999999977,9833.99999999997,1.1947067179688133,6,0,2682,False
4503.666666666668,19022.266666666666,-3.3091918284102633,16,0,916,False
-19059.95000000001,-25059.45000000004,0.31433382349798933,-16,-2,2769,False
3579.7999999999884,14873.21666666666,1.336393065447595,-15,3,2557,True
-3768.333333333343,6871.666666666657,-2.6577168634570967,20,6,3325,True
-15256.400000000009,-4168.89999999998,-1.8139862630977959,-11,-6,2661,False
-23036.533333333326,-42925.633333333346,0.932481040920436,-34,-4,2009,False
-804.1000000000058,8655.899999999994,1.6176673612285342,4,2,2838,True
15984.0,25056.0,-0.3962027417943119,24,4,2880,True
18734.70000000001,32381.54999999999,1.213966305825366,21,6,2853,True
-25600.4,-26046.399999999994,-0.06491332584977272,-17,-6,1784,False
10586.50000000003,4712.6999999999825,0.7214187756998598,10,3,4098,True
27151.33333333333,33011.33333333334,2.6628043045507894,18,4,2344,True
43096.55000000001,40557.36666666667,0.8551757274573077,30,2,2087,True
-4725.066666666669,-12342.200000000004,-1.78630312071612,-5,0,611,False
-36478.0,-44560.5,-1.4769229557867405,-47,-6,1830,False
-7113.333333333336,-9404.999999999996,-1.820846896955537,-2,0,550,False
44099.21666666667,34817.783333333326,0.7805386001856434,26,6,1489,True
-24319.95000000002,-31168.033333333355,-1.0343870223202032,-15,-6,2221,False
-1420.3166666666657,-11316.716666666689,0.29468803274880884,1,2,2749,True
-22431.999999999985,-24394.800000000003,-1.1102961722819558,-3,-6,2804,False
36360.0,30800.0,2.741852004936419,28,6,2400,True
-29629.299999999974,-3786.2999999999884,-0.08215925877267694,-9,-2,3606,False
13323.75,19489.25,-2.643170258904817,6,3,3135,False
14851.449999999997,29281.25,1.264022019544086,-3,6,2811,True
-8473.5,15960.666666666686,-1.5503854734853348,-2,2,2690,True
-47242.433333333334,-47106.39999999998,2.99856277483007,-18,-4,1166,False
-28459.200000000004,-32586.399999999987,-3.7202920136868514,-34,-6,1848,False
6990.699999999997,18861.70000000001,1.4488734497144122,15,2,2638,True
18212.5,25368.33333333333,1.4646752331846002,16,2,1550,True
12025.166666666657,3868.9666666666744,0.7088595370702535,5,6,3137,True
24434.199999999997,17880.79999999999,-1.4184040139195062,13,6,2604,True
26917.06666666665,46512.13333333333,0.9632436317591129,41,6,2092,True
10944.566666666651,36575.133333333346,-0.13023759631083465,12,0,2098,True
-36158.53333333333,-8710.666666666668,0.8174958954931739,-38,-6,1112,False
6424.0,21399.95000000001,0.271064673039497,11,0,2409,True
4448.333333333358,-8948.99999999997,-0.5580165805580535,12,-2,3140,True
-47900.53333333334,-54654.13333333332,1.4617754703410455,-30,-6,1072,False
-12990.166666666657,190.10000000003492,-2.561529321361782,0,-2,3802,False
18229.03333333334,14881.766666666692,2.584370143241422,17,4,2714,True
-32610.416666666686,-24878.783333333355,-1.3976706686741949,-7,-2,1423,False
-30136.133333333328,-25430.333333333343,-2.0554725870637753,-25,-4,1426,False
8076.716666666667,2210.583333333332,-0.11960064058172293,-19,2,647,True
60096.4,39140.399999999994,0.3508812324464827,20,3,1352,True
25613.6,40037.09999999999,3.7565246767569747,17,6,1902,True
-21812.40000000001,-17957.999999999985,1.26166306975842,-8,-6,2628,False
38323.8,41283.4,0.6300110789737801,20,4,1812,True
-46678.73333333334,-48890.600000000006,-0.6773484858586656,-13,-4,1252,False
-6121.5,-21252.0,-0.763533932446748,-20,-6,2310,False
-595.1333333333332,-220.35000000000002,0.7096774193548381,-1,0,113,False
-10123.833333333343,-12681.43333333332,-2.5355347453911605,-20,-4,3197,False
27131.800000000003,20412.333333333336,-1.4333714592322906,19,6,1172,True
-16498.20000000001,1862.6999999999825,-1.395749734081292,-14,-2,1774,False
-39976.299999999996,-27828.699999999997,-2.069966162498538,-32,-4,1146,False
-35699.73333333332,-33987.19999999998,-0.16981631129262098,-23,-6,1976,False
-21784.0,-24079.100000000006,-1.8169593847632015,-10,-6,2334,False
-48547.0,-76927.0,-0.10076122176153035,-39,-6,2580,False
21582.16666666667,23621.800000000017,2.8715263394149346,12,4,2846,True
-23591.75,-20497.75,0.990059528883755,-19,-4,1365,False
-3515.6333333333023,6109.133333333331,0.31396643871823215,1,-2,3458,False
35293.883333333346,22577.56666666668,1.874526645098527,14,2,1127,True
4674.599999999999,655.2000000000007,-1.0652980123186069,-2,2,378,True
19250.399999999994,20402.133333333346,3.000224870120249,16,3,2468,True
31120.200000000004,24076.533333333333,-0.2812195385058729,24,6,1921,True
30707.41666666667,-5657.300000000047,-1.9853721733942038,7,2,1529,True
-20391.333333333314,-16400.666666666657,-0.944662175962236,-16,-6,2920,False
13186.333333333314,16793.183333333334,-1.648416356129914,2,6,2327,True
-4092.8000000000175,17906.0,4.045794759158333,10,-2,2558,False
12682.283333333326,17202.266666666677,3.9729504857477664,20,6,2633,True
-18829.199999999997,-28797.600000000006,0.6258027161666817,-2,-2,2769,False
-80339.45000000001,-110541.65,-2.017487121218224,-126,-2,2397,False
29606.850000000006,18222.75,2.7150873518124072,0,4,2457,True
-47089.816666666666,-54151.20000000001,-1.9888840267415162,-25,-6,2507,False
-8736.5,-15916.0,-1.5062558245815652,-18,-6,2595,False
-16209.166666666672,-18240.833333333314,-4.617816805763127,-4,-4,2650,False
21511.450000000004,28172.183333333334,-1.5789079132977903,15,4,2039,True
2413.6333333333023,19765.70000000004,-1.5446804857973433,-18,4,3914,False
20349.06666666667,5393.616666666669,-1.2538866686210497,-12,4,557,True
29245.666666666657,27146.166666666657,-0.26704796228447236,6,4,2210,True
-31673.79999999999,-7357.3000000000175,-1.398620567335449,-18,2,3741,False
26979.333333333314,26564.266666666692,-4.117631432031601,9,2,2264,True
-37413.56666666666,-44867.33333333334,-1.0738530991485078,-22,-6,2171,False
28182.233333333337,23631.65000000001,-0.03541778198669476,17,6,1883,True
9521.266666666663,19801.20000000001,0.4222783858655035,9,2,2276,True
-42160.30000000001,-32246.433333333334,-0.486491118903686,-21,-6,1582,False
2526.183333333349,-13530.06666666671,-2.5971145287663546,-6,1,2569,True
12009.816666666651,7932.68333333332,1.7481513120426655,-4,6,2659,True
13619.666666666657,26420.33333333333,-0.4283850449270119,9,1,1820,True
-3440.4333333333416,-20841.63333333333,-2.404292133676009,20,-5,1706,False
-5149.31666666668,-38795.783333333326,-1.1167408188567407,-25,-2,1919,False
-29302.0,-37634.13333333333,-3.4546701397144304,-28,-6,2392,False
-36090.81666666668,-28120.950000000026,-1.3873418351891118,-37,-6,2717,False
18810.0,16672.5,-1.5780608688320825,12,2,1710,True
10325.116666666683,27482.46666666666,2.232010113482943,21,6,2303,True
-2325.3000000000175,-9604.5,2.1945413523168398,-2,2,2022,False
13960.250000000015,-11658.033333333355,1.4202481792187243,4,4,2939,True
22001.333333333314,10479.083333333372,-1.9502177722353906,5,6,2845,True
6991.800000000003,11503.949999999968,-0.3297585639196825,11,2,2439,True
20051.70000000001,13367.800000000017,2.325960424386551,7,2,2253,True
34539.600000000006,31543.59999999999,-1.8832923614720514,9,2,1284,True
15451.183333333334,33282.04999999999,-3.0747704741555353,9,2,2011,True
12885.833333333328,25550.766666666663,1.800620637504501,12,2,2209,True
12543.483333333323,16860.06666666668,1.611564743562667,5,6,3047,True
-10508.983333333308,9700.599999999977,1.2017526977455475,-1,-2,3731,False
13979.933333333342,37325.73333333334,0.7923326966347091,33,2,2066,True
18308.13333333333,31889.166666666642,0.8664003320297624,21,4,2251,True
-34657.433333333334,-31711.733333333337,0.8511732465785755,-13,-6,2182,False
-27240.299999999974,-27651.333333333343,-0.10343001651767736,-22,-6,2242,False
32373.600000000006,32072.25,-0.7330741978390733,15,5,2583,True
38209.8,-7404.600000000006,-1.433283455149983,15,2,1548,True
-41311.41666666666,-13255.0,1.1311114918968102,-20,-6,2651,False
-15648.0,-14928.0,-1.8551855502563939,-17,-2,2880,False
-14397.833333333314,88.14999999999418,1.3766581630965362,-18,-6,1763,False
13440.599999999991,33618.60000000002,1.4703127981042101,8,6,2052,True
25287.73333333333,25663.86666666666,2.7469389902036667,24,4,1736,True
24761.199999999997,19240.4,-3.802730745762503,30,4,1236,True
32496.13333333333,40728.93333333332,0.8556619069429274,24,6,2008,True
54495.00000000001,66466.6,-0.4872508360302632,21,6,1038,True
30334.86666666667,41693.88333333335,-0.6359225071005596,35,2,1987,True
-18044.53333333334,-13606.666666666657,2.1131029304549642,-30,-5,2512,False
30871.20000000001,25262.399999999994,2.7191000272555996,23,2,2736,True
31219.5,31939.95000000001,1.1393901764956382,16,6,1601,True
-12825.75,-12459.299999999974,-0.9761893105737727,-8,-2,2443,False
13335.5,26186.75,-0.388615118848918,4,5,2235,True
-15341.866666666669,-29163.73333333335,4.451005286496631,0,-2,1216,False
31654.0,41191.850000000006,1.0703804000819446,37,6,2499,True
22678.59999999999,31262.40000000001,-3.0037512542265787,26,5,2004,True
23154.04999999999,22754.350000000013,-3.1759727121960495,25,4,1713,True
-22557.666666666657,-39439.53333333334,-0.13404563323978635,-30,-6,2183,False
20904.33333333333,20278.166666666628,0.7982200458608446,18,4,2890,True
39846.2,46248.63333333333,-1.6842154252266681,-1,4,2386,True
-925.5999999999999,-530.3999999999996,-0.5856440511307763,-1,0,624,False
45827.59999999999,19787.283333333355,2.7757858647117075,8,6,1259,True
-21768.600000000006,-31737.00000000003,2.9689019120476132,-18,-4,2556,False
-42304.499999999985,-36199.8,-2.1938073245536387,-21,-2,2142,False
-24133.20000000001,-28155.399999999994,1.4621492162883314,-17,-6,2873,False
23254.66666666667,27682.83333333333,0.7802282472600552,22,4,1630,True
15628.533333333355,26667.133333333346,2.3715976612891296,17,6,2276,True
-17473.33333333333,-11969.233333333337,-1.0102169032840962,-23,-6,2621,False
-2080.5333333333256,16954.133333333302,-3.1929870967968768,0,-6,2656,False
-14564.550000000003,1440.4500000000407,-1.9631394165857614,-9,-6,3201,False
15977.650000000001,14725.100000000006,-0.9683463311469254,18,6,1833,True
-5801.649999999994,11041.850000000006,1.5052949397318471,-1,2,3743,False
-38729.59999999999,-19067.53333333334,-0.5029169105431919,-17,-6,2548,False
18974.999999999985,-8616.666666666657,-2.2321252568028456,-14,6,2750,True
-38029.86666666667,-33888.0,3.0532079383065707,-27,-6,2824,False
22666.68333333332,34827.41666666666,-0.4570636452015222,9,6,2309,True
-25321.699999999983,-15991.233333333337,-0.42205909967581334,-5,-4,1618,False
-20969.25,-17777.583333333343,-2.1767925899264426,-21,-2,1915,False
